Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN,ECRS
08/02/2023,07:00,N,1.19,1.49,1.45,0.92,1
08/02/2023,08:00,N,1.41,1.3,1.3,0.92,1.3
08/02/2023,09:00,N,1.51,1.5,1.5,0.98,1.8
08/02/2023,10:00,N,1.51,2.8,1.51,0.98,2.72
08/02/2023,11:00,N,4.27,4.25,1.72,2.05,2.72
08/02/2023,12:00,N,1.02,11.42,5.6,3.14,7.85
08/02/2023,13:00,N,1.37,16,9.49,3.14,10.63
08/02/2023,14:00,N,2.74,23.3,21.3,20.2,31.3
08/02/2023,15:00,N,5.22,49.44,29.44,18.77,62.92
08/02/2023,16:00,N,6.08,75.85,55.85,23.93,87.23
08/02/2023,17:00,N,7.65,90.33,89.15,24.05,108.24
08/02/2023,18:00,N,7.21,93.15,91.15,20.05,94.61
08/02/2023,19:00,N,14.11,75.15,70.25,18.46,93.05
08/02/2023,20:00,N,8.29,144.59,145.59,18.92,162.57
08/02/2023,21:00,N,7.21,78.46,80.46,18.31,105.98
08/02/2023,22:00,N,4.98,2.96,2.96,3.14,12.58
08/02/2023,23:00,N,3.5,2.95,2.95,3.14,4.45
08/02/2023,24:00,N,2.25,1.45,1.45,0.99,1.24
08/03/2023,01:00,N,2.25,1,1,0.25,1
08/03/2023,02:00,N,1.61,1,1,0.25,1
08/03/2023,03:00,N,1.25,0.99,0.99,0.91,0.79
08/03/2023,04:00,N,1.13,0.99,0.99,0.6,0.8
08/03/2023,05:00,N,1.14,1,1,0.6,0.75
08/03/2023,06:00,N,1.2,1.09,1.01,0.6,0.08
08/03/2023,07:00,N,1.31,1.5,1.01,0.91,0.75
08/03/2023,08:00,N,1.16,1.02,1.02,0.94,1.02
08/03/2023,09:00,N,1.6,1.5,1.5,0.97,1.66
08/03/2023,10:00,N,2.29,2.97,1.5,0.97,2.72
08/03/2023,11:00,N,7.63,7.61,3.7,2.12,8
08/03/2023,12:00,N,2.35,10.65,6.65,3.14,11.7
08/03/2023,13:00,N,3.02,21.44,17.44,3.14,25.44
08/03/2023,14:00,N,4.33,41.5,15.64,25,55.15
08/03/2023,15:00,N,7.16,19.98,10,22.18,113
08/03/2023,16:00,N,7.98,17,15,68.15,208.88
08/03/2023,17:00,N,9.38,101.15,97.15,85.15,259.71
08/03/2023,18:00,N,7.45,102.15,98.15,73.3,179.62
08/03/2023,19:00,N,10.21,93.15,87.66,19.13,166.08
08/03/2023,20:00,N,12.14,168.15,168.59,19.38,298.27
08/03/2023,21:00,N,10.47,80.05,82.05,18.15,142.05
08/03/2023,22:00,N,4.92,1.66,1.66,3.14,23.97
08/03/2023,23:00,N,3.5,2,2,3.14,8
08/03/2023,24:00,N,2.25,1.25,1.25,1.5,1.24
08/04/2023,01:00,N,1.98,1.1,1.01,0.25,1.19
08/04/2023,02:00,N,1.26,1.01,1.01,0.25,1.07
08/04/2023,03:00,N,1,0.89,0.99,0.9,0.9
08/04/2023,04:00,N,0.89,0.99,0.99,0.67,0.87
08/04/2023,05:00,N,0.71,0.99,0.99,0.67,0.8
08/04/2023,06:00,N,1.01,1.15,1,0.52,0.1
08/04/2023,07:00,N,1.2,1.3,1.01,0.97,1
08/04/2023,08:00,N,1.13,1.15,1.15,0.96,1.15
08/04/2023,09:00,N,1,1.51,1.51,0.99,1.99
08/04/2023,10:00,N,1.51,2.8,1.72,0.97,2.72
08/04/2023,11:00,N,3.81,3.79,2.05,2.04,3.79
08/04/2023,12:00,N,1.25,8.3,3.5,3.14,6.84
08/04/2023,13:00,N,2,23.24,21.24,9.17,24.99
08/04/2023,14:00,N,3.43,47.5,45.5,27.78,75.15
08/04/2023,15:00,N,6.58,59.15,31.44,30.6,212.37
08/04/2023,16:00,N,9.63,83.15,81.15,68.32,312.35
08/04/2023,17:00,N,9.14,121.15,121.15,91.15,398.65
08/04/2023,18:00,N,9.01,125.68,123.68,91.15,330.65
08/04/2023,19:00,N,21.15,117.15,111.66,88.15,335.8
08/04/2023,20:00,N,25.48,224.15,225.15,85.15,618.17
08/04/2023,21:00,N,16.65,129.16,132.16,19.54,325.15
08/04/2023,22:00,N,4.98,3,6.95,7.94,27.9
08/04/2023,23:00,N,3.5,3,3,4.5,8
08/04/2023,24:00,N,2.25,1.5,1.5,2.01,2.01
08/05/2023,01:00,N,1.98,1.15,1.01,0.25,1.31
08/05/2023,02:00,N,1.09,0.95,1.01,0.25,1.07
08/05/2023,03:00,N,0.73,0.62,0.99,0.89,0.71
08/05/2023,04:00,N,0.73,0.59,0.99,0.66,0.71
08/05/2023,05:00,N,0.46,0.99,0.99,0.66,0.8
08/05/2023,06:00,N,0.65,1,1,0.87,0.67
08/05/2023,07:00,N,0.73,1.15,1.01,0.99,0.99
08/05/2023,08:00,N,1.17,1.06,1.06,0.99,1.06
08/05/2023,09:00,N,1.51,1.5,1.5,1,1.69
08/05/2023,10:00,N,1.51,2.5,1.5,0.99,2.5
08/05/2023,11:00,N,3.52,3.41,1.5,1.16,2.99
08/05/2023,12:00,N,0.84,4,2,2.72,3.69
08/05/2023,13:00,N,1.26,10.15,2,3.14,10.15
08/05/2023,14:00,N,2.23,30.11,3,18.46,30.2
08/05/2023,15:00,N,4.58,55.9,50.92,18.92,68.44
08/05/2023,16:00,N,7.01,21,19,25,98.13
08/05/2023,17:00,N,10.39,74.83,72.83,20,129.84
08/05/2023,18:00,N,7.01,120.1,118.1,20,132.1
08/05/2023,19:00,N,10.01,100.15,94.66,19.23,134.89
08/05/2023,20:00,N,11.19,269.59,270.59,10,271.59
08/05/2023,21:00,N,7.01,111.35,120.35,3.26,131.86
08/05/2023,22:00,N,4.71,2.69,2.69,3.68,7.48
08/05/2023,23:00,N,3.5,3,3,4.2,4.92
08/05/2023,24:00,N,2.35,1.25,1.25,0.99,1.24
08/06/2023,01:00,N,1.64,1.5,1.5,0.25,1.5
08/06/2023,02:00,N,1.04,0.93,1.2,0.25,1.15
08/06/2023,03:00,N,0.75,0.64,1.01,0.99,0.67
08/06/2023,04:00,N,0.73,0.62,0.99,0.96,0.8
08/06/2023,05:00,N,0.44,0.75,0.99,0.95,0.67
08/06/2023,06:00,N,0.3,1,1,0.94,0.1
08/06/2023,07:00,N,0.65,1.2,1.2,1,0.67
08/06/2023,08:00,N,0.67,1.15,1.15,1.04,1.11
08/06/2023,09:00,N,1,1.51,1.51,1,1.57
08/06/2023,10:00,N,1.36,2.36,1.51,1.04,2.38
08/06/2023,11:00,N,3.34,3.77,1.77,2,3.2
08/06/2023,12:00,N,0.59,5,3,4.7,4.7
08/06/2023,13:00,N,1.25,11.15,9.15,6.05,10.15
08/06/2023,14:00,N,2.67,61.1,58.21,22.2,59.21
08/06/2023,15:00,N,5.19,190,190,45.6,191
08/06/2023,16:00,N,5.79,523.49,523.49,65.6,524.49
08/06/2023,17:00,N,9.78,1178.06,1178.06,70.6,1179.06
08/06/2023,18:00,N,22.05,1499,1499,85.6,1500
08/06/2023,19:00,N,65.7,1909,1899,70.6,1900
08/06/2023,20:00,N,246.79,2562.27,2569.27,65.6,2569.27
08/06/2023,21:00,N,86.31,1426.84,1438.84,60.6,1433.84
08/06/2023,22:00,N,9.01,5.95,46.09,18.46,44.25
08/06/2023,23:00,N,7.01,10.05,10.49,5.1,10
08/06/2023,24:00,N,4.25,4,4.56,1.9,2.37
08/07/2023,01:00,N,1.59,1.45,1.45,0.25,1.45
08/07/2023,02:00,N,0.95,0.84,1.2,0.25,1.2
08/07/2023,03:00,N,0.74,0.63,1,0.98,0.67
08/07/2023,04:00,N,0.71,0.82,0.99,0.95,0.67
08/07/2023,05:00,N,0.42,1,1,0.94,0.67
08/07/2023,06:00,N,0.46,1,1,0.93,0.67
08/07/2023,07:00,N,2.19,2.51,1.45,0.99,0.99
08/07/2023,08:00,N,1.82,1.5,1.5,0.99,1.5
08/07/2023,09:00,N,1.26,1.56,1.56,0.99,2.63
08/07/2023,10:00,N,2.29,3.25,1.55,0.99,2.75
08/07/2023,11:00,N,3.79,4.27,2.27,2.05,3.69
08/07/2023,12:00,N,2.8,12.65,4,8,10.25
08/07/2023,13:00,N,3.98,37.25,6,6.89,38.2
08/07/2023,14:00,N,5.95,142.76,15,65.48,144.69
08/07/2023,15:00,N,10.89,493.88,491.88,85.6,495.88
08/07/2023,16:00,N,13.96,750,747.2,85.6,907.34
08/07/2023,17:00,N,15.4,566.25,566.25,85.6,570.19
08/07/2023,18:00,N,10.18,436.34,426.34,85.6,440.57
08/07/2023,19:00,N,14.21,226.08,216.08,60.6,290.35
08/07/2023,20:00,N,14.01,482.22,488.66,65.6,490.91
08/07/2023,21:00,N,11.21,83.63,108.63,42.54,108.63
08/07/2023,22:00,N,7.01,5.95,15.55,15.6,15.6
08/07/2023,23:00,N,4.42,4.9,5.34,5.34,4.8
08/07/2023,24:00,N,2.85,2.71,3,1.53,0.85
08/08/2023,01:00,N,1.59,1.45,1.45,0.47,1.45
08/08/2023,02:00,N,0.94,0.83,1.2,0.4,1.2
08/08/2023,03:00,N,0.71,0.63,1,0.99,1
08/08/2023,04:00,N,0.27,1,1,0.94,1
08/08/2023,05:00,N,0.3,1,1,0.93,1
08/08/2023,06:00,N,0.28,1.09,1.04,0.94,0.67
08/08/2023,07:00,N,0.86,1.45,1.45,0.98,1
08/08/2023,08:00,N,0.47,1.45,1.45,0.98,1.45
08/08/2023,09:00,N,1,1.5,1.5,1.11,1.55
08/08/2023,10:00,N,1,1.95,1.51,1.15,1.87
08/08/2023,11:00,N,4.1,3.99,1.66,2,4
08/08/2023,12:00,N,1,5.6,2,3.14,7.6
08/08/2023,13:00,N,2.18,7.8,2,3.14,11.91
08/08/2023,14:00,N,4.99,25.3,23.3,18.46,29.37
08/08/2023,15:00,N,11.82,78.2,68.2,49.54,80.2
08/08/2023,16:00,N,17.11,78.14,68.14,55.6,153.14
08/08/2023,17:00,N,20.96,179.69,179.68,50.6,183.43
08/08/2023,18:00,N,10.2,169.96,159.96,50.6,171.96
08/08/2023,19:00,N,10.21,57.85,51.35,40.6,155.69
08/08/2023,20:00,N,14.36,260.31,267.31,42.5,269.56
08/08/2023,21:00,N,9.98,45.41,55.41,19.08,55.46
08/08/2023,22:00,N,4.98,1.45,9.49,8.01,9.55
08/08/2023,23:00,N,3.39,3.25,3.69,3.14,3.75
08/08/2023,24:00,N,3.03,2.61,2.61,0.99,2.01
08/09/2023,01:00,N,1.98,1,1,0.62,1
08/09/2023,02:00,N,1.01,0.87,1,0.62,1
08/09/2023,03:00,N,1,0.89,0.99,0.98,0.8
08/09/2023,04:00,N,1.1,0.99,0.99,0.93,0.81
08/09/2023,05:00,N,0.42,0.99,0.99,0.92,0.8
08/09/2023,06:00,N,0.49,1,1,0.93,0.67
08/09/2023,07:00,N,1.01,1,1,0.97,0.8
08/09/2023,08:00,N,1.11,1,1,0.97,1
08/09/2023,09:00,N,1.48,1.5,1.5,0.99,1.62
08/09/2023,10:00,N,1.51,1.69,1.5,1,1.69
08/09/2023,11:00,N,3.52,3.23,1.5,1.23,3.2
08/09/2023,12:00,N,1.05,3.52,1.51,3.69,3.69
08/09/2023,13:00,N,1.77,5.28,2,9.28,9.28
08/09/2023,14:00,N,4.92,28.3,3.5,25.3,31.99
08/09/2023,15:00,N,9.21,83,24,43.1,95
08/09/2023,16:00,N,16.39,109.48,99.48,45.6,169.48
08/09/2023,17:00,N,18.94,266.39,256.39,48.1,278.39
08/09/2023,18:00,N,10.73,266.69,251.2,43.1,324.24
08/09/2023,19:00,N,80.3,375.3,365.3,40.6,433.79
08/09/2023,20:00,N,26.27,573.2,590.2,48.1,665.2
08/09/2023,21:00,N,12.4,238.16,255.15,19.85,255.93
08/09/2023,22:00,N,7.11,2.5,20,12.31,27.3
08/09/2023,23:00,N,4.98,4,5.98,7.1,8
08/09/2023,24:00,N,2.25,2.11,2.42,1.9,1
08/10/2023,01:00,N,1.33,1.45,1.45,0.92,1.45
08/10/2023,02:00,N,0.68,0.64,1.01,0.62,1.01
08/10/2023,03:00,N,0.42,0.63,1,0.97,1
08/10/2023,04:00,N,0.3,0.88,1,0.92,1
08/10/2023,05:00,N,0.4,0.71,1,0.91,1
08/10/2023,06:00,N,0.4,1,1,0.92,0.92
08/10/2023,07:00,N,0.9,1.5,1.49,0.96,1.49
08/10/2023,08:00,N,0.57,1.24,1.24,0.99,1.3
08/10/2023,09:00,N,0.37,1.5,1.5,0.99,2.06
08/10/2023,10:00,N,0.41,2.33,1.51,1,2.53
08/10/2023,11:00,N,3.22,3.7,1.51,2.72,3.2
08/10/2023,12:00,N,0.91,12.3,2,7.95,12.3
08/10/2023,13:00,N,4.05,37.6,2,19.54,41.62
08/10/2023,14:00,N,15.15,55.42,5,48.6,103.07
08/10/2023,15:00,N,63.41,290.39,50,56.1,462.93
08/10/2023,16:00,N,139.01,154.01,75,56.1,1014.91
08/10/2023,17:00,N,203.68,238.97,100,56.1,1519.9
08/10/2023,18:00,N,115.91,1000,115,56.1,1648.26
08/10/2023,19:00,N,100.24,705.51,130,56.1,1582.65
08/10/2023,20:00,N,232.27,1645.9,1662.9,56.1,2557.78
08/10/2023,21:00,N,76.02,570.06,587.06,41.1,587.83
08/10/2023,22:00,N,5.76,0,20,11.62,56.65
08/10/2023,23:00,N,5,5.8,7.5,7.38,10.26
08/10/2023,24:00,N,2.7,2.56,3,2.2,0.1
08/11/2023,01:00,N,1.56,1.45,1.45,0.91,1.5
08/11/2023,02:00,N,0.75,0.64,1.01,0.42,1.01
08/11/2023,03:00,N,0.74,0.63,1,0.97,1
08/11/2023,04:00,N,0.52,1,1,0.94,1
08/11/2023,05:00,N,0.01,1,1,0.94,1
08/11/2023,06:00,N,0.22,1.01,1.01,0.94,0.09
08/11/2023,07:00,N,0.93,1.45,1.45,0.99,1.19
08/11/2023,08:00,N,0.47,1.21,1.21,1,1.21
08/11/2023,09:00,N,1,1.5,1.5,1.04,1.69
08/11/2023,10:00,N,1.24,2.2,1.5,1.04,2.2
08/11/2023,11:00,N,3.53,3.51,1.51,2,3.2
08/11/2023,12:00,N,0.82,6.23,1.65,5,9.28
08/11/2023,13:00,N,2.14,15.33,2.5,3.14,20.26
08/11/2023,14:00,N,4.04,9.98,5,19.08,41.4
08/11/2023,15:00,N,8.68,62.47,9,38.6,108.26
08/11/2023,16:00,N,11.57,65,50,48.6,278.61
08/11/2023,17:00,N,15.03,115,105,56.1,430.1
08/11/2023,18:00,N,8.16,135,125,56.1,371.44
08/11/2023,19:00,N,16.73,155,125,46.1,361.89
08/11/2023,20:00,N,76.13,138,150,51.1,675.2
08/11/2023,21:00,N,25.09,138,150,38.6,151
08/11/2023,22:00,N,5.76,3,15,13.89,26.52
08/11/2023,23:00,N,4.25,4.56,5,5.19,10
08/11/2023,24:00,N,1.77,1.63,2,1.9,1
08/12/2023,01:00,N,1.59,1.45,1.45,0.92,1.5
08/12/2023,02:00,N,0.75,0.64,1.01,0.92,1.07
08/12/2023,03:00,N,0.74,0.63,1,0.99,1
08/12/2023,04:00,N,0.32,0.77,0.99,0.97,0.99
08/12/2023,05:00,N,0.06,0.99,0.99,0.97,0.99
08/12/2023,06:00,N,0.01,1.01,1,0.97,0.97
08/12/2023,07:00,N,0.2,1.06,1.01,1,1.01
08/12/2023,08:00,N,0.75,1.01,1.01,1,1.01
08/12/2023,09:00,N,1,1.45,1.45,1.11,1.5
08/12/2023,10:00,N,1.51,2.01,1.45,1.11,2.01
08/12/2023,11:00,N,3.5,3.2,1.5,2,3.2
08/12/2023,12:00,N,2.82,4.34,1.5,3.14,2.72
08/12/2023,13:00,N,9.01,12.39,2,3.14,16.79
08/12/2023,14:00,N,12.25,12.92,3,26.7,37.92
08/12/2023,15:00,N,17.82,53.2,3,41.1,65.16
08/12/2023,16:00,N,14.11,106.97,9,49.5,118.97
08/12/2023,17:00,N,250.6,273.09,20,55,285.09
08/12/2023,18:00,N,250.6,251.08,25,55,278.73
08/12/2023,19:00,N,250.6,250.58,50,45,269.57
08/12/2023,20:00,N,70,373.56,380,45,400
08/12/2023,21:00,N,70.55,66.25,77.47,21.27,78.24
08/12/2023,22:00,N,15.15,3,17.55,11.74,29.11
08/12/2023,23:00,N,3.34,3.2,3.6,6.2,1.01
08/12/2023,24:00,N,1.54,1.4,1.5,1.43,0.1
08/13/2023,01:00,N,1.59,1.45,1.45,0.96,1.5
08/13/2023,02:00,N,0.88,0.74,1.01,0.94,1.07
08/13/2023,03:00,N,0.74,0.63,1,0.99,1
08/13/2023,04:00,N,0.63,0.8,1,0.96,1
08/13/2023,05:00,N,0.29,1,1,0.96,1
08/13/2023,06:00,N,0.15,1,1,0.96,0.56
08/13/2023,07:00,N,0.27,1.01,1.01,0.99,1
08/13/2023,08:00,N,0.59,1,1,0.99,1
08/13/2023,09:00,N,1,1.35,1.35,1,1.37
08/13/2023,10:00,N,1.51,1.8,1.45,1,1.8
08/13/2023,11:00,N,3.52,2.7,1.5,1.36,2.7
08/13/2023,12:00,N,4.38,4.86,1.5,2.15,4.66
08/13/2023,13:00,N,6.03,6.01,1.94,3.14,6.01
08/13/2023,14:00,N,15.15,15.63,4.5,18.15,29.21
08/13/2023,15:00,N,37.68,43.44,4.5,31.44,55.44
08/13/2023,16:00,N,100,106.72,5,50.5,124.06
08/13/2023,17:00,N,200,200.48,15,59.39,225
08/13/2023,18:00,N,200,250,20,56,300
08/13/2023,19:00,N,200,200.49,20,46.5,300
08/13/2023,20:00,N,98.71,79.69,96.69,54,454
08/13/2023,21:00,N,100,64.67,100.3,20,111.82
08/13/2023,22:00,N,16.66,0,14.64,10,40
08/13/2023,23:00,N,4.98,4.8,5.28,5.6,15.98
08/13/2023,24:00,N,1.53,1.39,1.5,2,0.71
08/14/2023,01:00,N,1.58,1.01,1.01,0.99,1.06
08/14/2023,02:00,N,1.4,1.01,1.01,0.99,1.06
08/14/2023,03:00,N,0.85,0.28,1,1,1
08/14/2023,04:00,N,0.6,0.63,1,0.99,1
08/14/2023,05:00,N,0.44,0.73,1,0.99,1
08/14/2023,06:00,N,0.04,1.01,1.01,0.99,0.97
08/14/2023,07:00,N,0.45,1.5,1.04,1.04,1.04
08/14/2023,08:00,N,0.42,1.35,1.35,1.11,1.41
08/14/2023,09:00,N,1,1.5,1.45,1.23,2.34
08/14/2023,10:00,N,1.51,3.25,1.45,1.23,2.99
08/14/2023,11:00,N,4.14,4.03,1.5,2.15,4.03
08/14/2023,12:00,N,7.01,8.8,1.69,3.14,8.8
08/14/2023,13:00,N,12.25,15.07,4.51,5.5,19.07
08/14/2023,14:00,N,15.15,25,5.01,28.69,45
08/14/2023,15:00,N,75,121.77,5,75.5,133.7
08/14/2023,16:00,N,125,246.19,18,85.5,258.19
08/14/2023,17:00,N,234,249.29,25,85.5,285
08/14/2023,18:00,N,250,254,35,85.5,279
08/14/2023,19:00,N,212.15,212.64,50,66.5,281
08/14/2023,20:00,N,117.42,49.98,66.98,66.5,739.95
08/14/2023,21:00,N,200,80,135,37.5,216.44
08/14/2023,22:00,N,20.97,0,20,18.15,49.6
08/14/2023,23:00,N,4.25,4.73,5.25,7.55,10
08/14/2023,24:00,N,1.31,1.17,1.5,3.14,0.1
08/15/2023,01:00,N,1.19,1.44,1.44,0.99,1.5
08/15/2023,02:00,N,0.83,0.69,1.06,0.98,1.3
08/15/2023,03:00,N,0.79,0.65,1.01,1.01,1.01
08/15/2023,04:00,N,0.71,0.63,1,0.99,1
08/15/2023,05:00,N,0.48,0.84,1,0.99,1
08/15/2023,06:00,N,0.55,1.01,1.01,0.99,1.06
08/15/2023,07:00,N,1.19,1.5,1.45,1,1.5
08/15/2023,08:00,N,0.9,1.45,1.45,1.04,1.8
08/15/2023,09:00,N,0.55,1.5,1.5,1.23,2.72
08/15/2023,10:00,N,1.07,3.02,1.5,1.23,3.4
08/15/2023,11:00,N,4.98,5.46,2.93,3.69,8
08/15/2023,12:00,N,5.03,19,4.5,8,22.06
08/15/2023,13:00,N,12.25,25,9.5,12.35,30.67
08/15/2023,14:00,N,14.49,17,15,113.3,147.56
08/15/2023,15:00,N,110.02,110.5,99,110.5,379.97
08/15/2023,16:00,N,200,200.48,150.48,110.5,1007.39
08/15/2023,17:00,N,300,299.98,75,360.5,1512.96
08/15/2023,18:00,N,350,1099.54,90,360.5,1999.54
08/15/2023,19:00,N,350,750,149,96.5,2429
08/15/2023,20:00,N,299.74,299.6,300,96.5,3035
08/15/2023,21:00,N,500,1120.26,1132.26,72.5,1475
08/15/2023,22:00,N,27.02,0,25,17.7,51.06
08/15/2023,23:00,N,4.25,4,5,7.55,10
08/15/2023,24:00,N,1.77,1.63,2,2.2,1.8
08/16/2023,01:00,N,1.55,1.44,1.44,0.41,1.5
08/16/2023,02:00,N,0.98,0.84,1.21,0.41,1.3
08/16/2023,03:00,N,0.44,0.63,1,0.99,0.99
08/16/2023,04:00,N,0.44,0.93,1,0.98,1
08/16/2023,05:00,N,0.31,1,1,0.98,1
08/16/2023,06:00,N,0.69,1.01,1.01,0.98,0.98
08/16/2023,07:00,N,0.81,1.5,1.07,0.99,1.07
08/16/2023,08:00,N,0.74,1.3,1.3,0.99,1.36
08/16/2023,09:00,N,0.48,1.5,1.45,1,2.45
08/16/2023,10:00,N,0.86,2.72,1.5,1,2.72
08/16/2023,11:00,N,2.65,3.51,1.51,2,2.51
08/16/2023,12:00,N,3.79,5.22,2.69,3.45,3.69
08/16/2023,13:00,N,10.53,13.75,10,5.05,13.75
08/16/2023,14:00,N,15.15,39.35,37.35,30.21,40
08/16/2023,15:00,N,99.05,99.53,97.32,69.15,99.57
08/16/2023,16:00,N,298.66,300.66,250.66,215.49,312.66
08/16/2023,17:00,N,428.79,429.27,422.6,305.48,471.6
08/16/2023,18:00,N,450,863,853,382.32,901.99
08/16/2023,19:00,N,500,1038,1000,213.3,1050
08/16/2023,20:00,N,650,1400,1412,260,1908.04
08/16/2023,21:00,N,400,488.1,583.1,142.5,583.1
08/16/2023,22:00,N,27.96,0,28.26,4.66,28.26
08/16/2023,23:00,N,4.98,3.21,6.34,5.13,6.34
08/16/2023,24:00,N,2.65,2.51,2.88,0.99,1.8
08/17/2023,01:00,N,1.59,1.45,1.45,0.41,1.3
08/17/2023,02:00,N,0.83,0.69,1,0.4,1
08/17/2023,03:00,N,0.73,0.39,0.99,0.97,0.97
08/17/2023,04:00,N,1.08,0.97,0.97,0.94,0.97
08/17/2023,05:00,N,0.71,0.98,0.98,0.94,0.94
08/17/2023,06:00,N,0.08,0.99,0.99,0.92,0.92
08/17/2023,07:00,N,0.43,1.21,1.15,0.98,1.15
08/17/2023,08:00,N,0.58,1.2,1.2,0.98,1.2
08/17/2023,09:00,N,0.91,1.1,1.3,0.99,2.01
08/17/2023,10:00,N,1.37,1.8,1.5,0.99,2.99
08/17/2023,11:00,N,2.7,2.59,1.5,2,2.59
08/17/2023,12:00,N,4.98,7.83,2.5,5.5,7.12
08/17/2023,13:00,N,12.25,22.96,5,16.6,32.3
08/17/2023,14:00,N,15.15,25,23,211.25,251
08/17/2023,15:00,N,100,290,49,210,754
08/17/2023,16:00,N,150,167.28,49,357.5,1803.23
08/17/2023,17:00,N,510.42,510.9,99,357.5,2010.9
08/17/2023,18:00,N,450,1009,99,357.5,2568.43
08/17/2023,19:00,N,450,450.48,350,407.5,2647.02
08/17/2023,20:00,N,400,391.92,406.92,407.5,2516.15
08/17/2023,21:00,N,249,925.48,942.48,242.5,954
08/17/2023,22:00,N,38.52,0,38.82,10.45,50.34
08/17/2023,23:00,N,4.98,4.8,10,6.05,10
08/17/2023,24:00,N,3.03,3.4,4,1.75,1.8
08/18/2023,01:00,N,1.19,1.45,1.45,0.41,1
08/18/2023,02:00,N,0.74,0.63,1,0.4,1
08/18/2023,03:00,N,0.31,0.62,0.96,0.96,0.96
08/18/2023,04:00,N,0.01,0.96,0.96,0.94,0.96
08/18/2023,05:00,N,0.01,0.96,0.96,0.94,0.96
08/18/2023,06:00,N,0.05,1,1,0.96,0.96
08/18/2023,07:00,N,0.4,1.21,1.21,0.97,1.21
08/18/2023,08:00,N,0.39,0.92,1,0.99,1
08/18/2023,09:00,N,0.31,1.45,1.45,0.99,1.8
08/18/2023,10:00,N,0.59,2.7,1.5,1,3.31
08/18/2023,11:00,N,3.25,4.03,1.5,2.29,3.15
08/18/2023,12:00,N,4.98,9.6,3,5.45,8
08/18/2023,13:00,N,12.25,30,5.01,18.15,50
08/18/2023,14:00,N,15.15,29.34,4.51,121.82,179.34
08/18/2023,15:00,N,150,150.48,5.01,357.5,548.15
08/18/2023,16:00,N,95.97,95.97,30,607.5,983.22
08/18/2023,17:00,N,400,400,30,607.5,732.2
08/18/2023,18:00,N,464.19,513.19,49,477.41,623.3
08/18/2023,19:00,N,439.52,440,50,250.51,452
08/18/2023,20:00,N,400,380.98,397.98,272.54,893.54
08/18/2023,21:00,N,228.57,187.81,228.87,42.5,228.93
08/18/2023,22:00,N,21.75,5.01,22.01,10,33.57
08/18/2023,23:00,N,4.98,6.56,7,3.14,7.06
08/18/2023,24:00,N,2.35,2.21,2.21,1.42,1
08/19/2023,01:00,N,1.59,1.45,1.45,0.94,1.5
08/19/2023,02:00,N,1.05,0.88,1.31,0.94,1.31
08/19/2023,03:00,N,0.75,0.61,1,0.99,1
08/19/2023,04:00,N,0.94,0.83,1,0.94,1
08/19/2023,05:00,N,0.31,1,1,0.97,1
08/19/2023,06:00,N,0.07,1.18,1.01,0.97,0.09
08/19/2023,07:00,N,1,1.45,1.45,1,1
08/19/2023,08:00,N,1,1.19,1.19,1,1.19
08/19/2023,09:00,N,1,1.45,1.45,1.04,1.51
08/19/2023,10:00,N,1.24,2.61,1.5,1.11,2.81
08/19/2023,11:00,N,3.03,4,1.51,2,2.51
08/19/2023,12:00,N,4.24,9.5,3.14,3.14,4.14
08/19/2023,13:00,N,8,19.98,5.01,14.35,19.78
08/19/2023,14:00,N,12.25,24.3,19.3,40.45,50.45
08/19/2023,15:00,N,53.03,83.32,33.32,50.45,86.24
08/19/2023,16:00,N,123.52,130.51,80.51,81.43,142.47
08/19/2023,17:00,N,214.61,214.5,170.29,154.49,226.43
08/19/2023,18:00,N,166.52,166.51,148.9,74.47,178.43
08/19/2023,19:00,N,205.64,205.53,191.31,52.5,217.46
08/19/2023,20:00,N,299.72,308.24,306.24,72.6,320.24
08/19/2023,21:00,N,94.68,84.98,94.98,35.45,95.04
08/19/2023,22:00,N,19.64,3,19.94,8.06,20
08/19/2023,23:00,N,4.54,5.1,5.54,3.14,5.6
08/19/2023,24:00,N,2.35,1.98,1.98,1.75,1.3
08/20/2023,01:00,N,1.29,1.25,1.25,0.96,1.3
08/20/2023,02:00,N,0.72,0.63,1,0.94,1
08/20/2023,03:00,N,0.18,0.63,1,0.99,1
08/20/2023,04:00,N,0.23,0.67,0.99,0.96,0.99
08/20/2023,05:00,N,0.14,0.99,0.99,0.97,0.99
08/20/2023,06:00,N,0.05,1,1,0.97,0.09
08/20/2023,07:00,N,0.38,1.02,1,0.99,1
08/20/2023,08:00,N,0.36,1,1,1,1
08/20/2023,09:00,N,0.28,1.45,1.45,1.04,1.51
08/20/2023,10:00,N,0.75,2.66,1.45,1.04,2.99
08/20/2023,11:00,N,2.64,4.8,1.5,2,2.5
08/20/2023,12:00,N,3.92,10.87,2.82,3.5,3.82
08/20/2023,13:00,N,10.61,22.59,10.08,14.4,22.42
08/20/2023,14:00,N,12.25,25,20,38,39.85
08/20/2023,15:00,N,63.68,73.94,63.94,44.45,74.68
08/20/2023,16:00,N,129.48,142.19,40.26,99.37,154.15
08/20/2023,17:00,N,182.16,182.14,25,128.31,193.98
08/20/2023,18:00,N,241.68,241.57,222.37,161.7,248.41
08/20/2023,19:00,N,271.29,271.15,255.15,120.5,281.19
